category,amc,metric,coverage_pct
ELSS,SAMCO,cagr_5y,0.0
ELSS,SAMCO,down_beta,100.0
ELSS,SAMCO,iqr_3y,0.0
ELSS,SAMCO,iqr_5y,0.0
ELSS,SAMCO,ir,100.0
ELSS,SAMCO,manager_experience,100.0
ELSS,SAMCO,max_dd,100.0
ELSS,SAMCO,pb,100.0
ELSS,SAMCO,pe,100.0
ELSS,SAMCO,return_3m,100.0
ELSS,SAMCO,return_6m,100.0
ELSS,SAMCO,roe,100.0
ELSS,SAMCO,rolling_3y,0.0
ELSS,SAMCO,rolling_5y,0.0
ELSS,SAMCO,sector_hhi,100.0
ELSS,SAMCO,sharpe,100.0
ELSS,SAMCO,sortino,100.0
ELSS,SAMCO,stock_count,100.0
ELSS,SAMCO,ter,100.0
ELSS,SAMCO,top10,100.0
ELSS,SAMCO,top3_sector,100.0
ELSS,SAMCO,turnover,100.0
ELSS,SAMCO,up_beta,100.0
ELSS,SAMCO,volatility,100.0
ELSS,SBI,aum,100.0
ELSS,SBI,cagr_1y,100.0
ELSS,SBI,cagr_3y,100.0
ELSS,SBI,cagr_5y,100.0
ELSS,SBI,down_beta,100.0
ELSS,SBI,iqr_3y,100.0
ELSS,SBI,iqr_5y,100.0
ELSS,SBI,ir,100.0
ELSS,SBI,manager_experience,100.0
ELSS,SBI,max_dd,100.0
ELSS,SBI,pb,100.0
ELSS,SBI,pe,100.0
ELSS,SBI,return_3m,100.0
ELSS,SBI,return_6m,100.0
ELSS,SBI,roe,100.0
ELSS,SBI,rolling_3y,100.0
ELSS,SBI,rolling_5y,100.0
ELSS,SBI,sector_hhi,100.0
ELSS,SBI,sharpe,100.0
ELSS,SBI,sortino,100.0
ELSS,SBI,stock_count,100.0
ELSS,SBI,ter,100.0
ELSS,SBI,top10,100.0
ELSS,SBI,top3_sector,100.0
ELSS,SBI,turnover,100.0
ELSS,SBI,up_beta,100.0
ELSS,SBI,volatility,100.0
ELSS,SUNDARAM,aum,100.0
ELSS,SUNDARAM,cagr_1y,100.0
ELSS,SUNDARAM,cagr_3y,100.0
ELSS,SUNDARAM,cagr_5y,0.0
ELSS,SUNDARAM,down_beta,100.0
ELSS,SUNDARAM,iqr_3y,0.0
ELSS,SUNDARAM,iqr_5y,0.0
ELSS,SUNDARAM,ir,100.0
ELSS,SUNDARAM,manager_experience,100.0
ELSS,SUNDARAM,max_dd,100.0
ELSS,SUNDARAM,pb,100.0
ELSS,SUNDARAM,pe,100.0
ELSS,SUNDARAM,return_3m,100.0
ELSS,SUNDARAM,return_6m,100.0
ELSS,SUNDARAM,roe,100.0
ELSS,SUNDARAM,rolling_3y,0.0
ELSS,SUNDARAM,rolling_5y,0.0
ELSS,SUNDARAM,sector_hhi,100.0
ELSS,SUNDARAM,sharpe,100.0
ELSS,SUNDARAM,sortino,100.0
ELSS,SUNDARAM,stock_count,100.0
ELSS,SUNDARAM,ter,100.0
ELSS,SUNDARAM,top10,100.0
ELSS,SUNDARAM,top3_sector,100.0
ELSS,SUNDARAM,turnover,100.0
ELSS,SUNDARAM,up_beta,100.0
ELSS,SUNDARAM,volatility,100.0
ELSS,TATA,aum,100.0
ELSS,TATA,cagr_1y,100.0
ELSS,TATA,cagr_3y,100.0
ELSS,TATA,cagr_5y,100.0
ELSS,TATA,down_beta,100.0
ELSS,TATA,iqr_3y,100.0
ELSS,TATA,iqr_5y,100.0
ELSS,TATA,ir,100.0
ELSS,TATA,manager_experience,100.0
ELSS,TATA,max_dd,100.0
ELSS,TATA,pb,100.0
ELSS,TATA,pe,100.0
ELSS,TATA,return_3m,100.0
ELSS,TATA,return_6m,100.0
ELSS,TATA,roe,100.0
ELSS,TATA,rolling_3y,100.0
ELSS,TATA,rolling_5y,100.0
ELSS,TATA,sector_hhi,100.0
ELSS,TATA,sharpe,100.0
ELSS,TATA,sortino,100.0
ELSS,TATA,stock_count,100.0
ELSS,TATA,ter,100.0
ELSS,TATA,top10,100.0
ELSS,TATA,top3_sector,100.0
ELSS,TATA,turnover,100.0
ELSS,TATA,up_beta,100.0
ELSS,TATA,volatility,100.0
ELSS,TAURUS,aum,100.0
ELSS,TAURUS,cagr_1y,100.0
ELSS,TAURUS,cagr_3y,100.0
ELSS,TAURUS,cagr_5y,100.0
ELSS,TAURUS,down_beta,100.0
ELSS,TAURUS,iqr_3y,100.0
ELSS,TAURUS,iqr_5y,100.0
ELSS,TAURUS,ir,100.0
ELSS,TAURUS,manager_experience,100.0
ELSS,TAURUS,max_dd,100.0
ELSS,TAURUS,pb,100.0
ELSS,TAURUS,pe,100.0
ELSS,TAURUS,return_3m,100.0
ELSS,TAURUS,return_6m,100.0
ELSS,TAURUS,roe,100.0
ELSS,TAURUS,rolling_3y,100.0
ELSS,TAURUS,rolling_5y,100.0
ELSS,TAURUS,sector_hhi,100.0
ELSS,TAURUS,sharpe,100.0
ELSS,TAURUS,sortino,100.0
ELSS,TAURUS,stock_count,100.0
ELSS,TAURUS,ter,100.0
ELSS,TAURUS,top10,100.0
ELSS,TAURUS,top3_sector,100.0
ELSS,TAURUS,turnover,100.0
ELSS,TAURUS,up_beta,100.0
ELSS,TAURUS,volatility,100.0
ELSS,UNION,aum,100.0
ELSS,UNION,cagr_1y,100.0
ELSS,UNION,cagr_3y,100.0
ELSS,UNION,cagr_5y,100.0
ELSS,UNION,down_beta,100.0
ELSS,UNION,iqr_3y,100.0
ELSS,UNION,iqr_5y,100.0
ELSS,UNION,ir,100.0
ELSS,UNION,manager_experience,100.0
ELSS,UNION,max_dd,100.0
ELSS,UNION,pb,100.0
ELSS,UNION,pe,100.0
ELSS,UNION,return_3m,100.0
ELSS,UNION,return_6m,100.0
ELSS,UNION,roe,100.0
ELSS,UNION,rolling_3y,100.0
ELSS,UNION,rolling_5y,100.0
ELSS,UNION,sector_hhi,100.0
ELSS,UNION,sharpe,100.0
ELSS,UNION,sortino,100.0
ELSS,UNION,stock_count,100.0
ELSS,UNION,ter,100.0
ELSS,UNION,top10,100.0
ELSS,UNION,top3_sector,100.0
ELSS,UNION,turnover,100.0
ELSS,UNION,up_beta,100.0
ELSS,UNION,volatility,100.0
ELSS,UTI,aum,100.0
ELSS,UTI,cagr_1y,100.0
ELSS,UTI,cagr_3y,100.0
ELSS,UTI,cagr_5y,100.0
ELSS,UTI,down_beta,100.0
ELSS,UTI,iqr_3y,100.0
ELSS,UTI,iqr_5y,100.0
ELSS,UTI,ir,100.0
ELSS,UTI,manager_experience,100.0
ELSS,UTI,max_dd,100.0
ELSS,UTI,pb,100.0
ELSS,UTI,pe,100.0
ELSS,UTI,return_3m,100.0
ELSS,UTI,return_6m,100.0
ELSS,UTI,roe,100.0
ELSS,UTI,rolling_3y,100.0
ELSS,UTI,rolling_5y,100.0
ELSS,UTI,sector_hhi,100.0
ELSS,UTI,sharpe,100.0
ELSS,UTI,sortino,100.0
ELSS,UTI,stock_count,100.0
ELSS,UTI,ter,100.0
ELSS,UTI,top10,100.0
ELSS,UTI,top3_sector,100.0
ELSS,UTI,turnover,100.0
ELSS,UTI,up_beta,100.0
ELSS,UTI,volatility,100.0
ELSS,WHITEOAK,aum,100.0
ELSS,WHITEOAK,cagr_1y,100.0
ELSS,WHITEOAK,cagr_3y,100.0
ELSS,WHITEOAK,cagr_5y,0.0
ELSS,WHITEOAK,down_beta,100.0
ELSS,WHITEOAK,iqr_3y,0.0
ELSS,WHITEOAK,iqr_5y,0.0
ELSS,WHITEOAK,ir,100.0
ELSS,WHITEOAK,manager_experience,100.0
ELSS,WHITEOAK,max_dd,100.0
ELSS,WHITEOAK,pb,100.0
ELSS,WHITEOAK,pe,100.0
ELSS,WHITEOAK,return_3m,100.0
ELSS,WHITEOAK,return_6m,100.0
ELSS,WHITEOAK,roe,100.0
ELSS,WHITEOAK,rolling_3y,0.0
ELSS,WHITEOAK,rolling_5y,0.0
ELSS,WHITEOAK,sector_hhi,100.0
ELSS,WHITEOAK,sharpe,100.0
ELSS,WHITEOAK,sortino,100.0
ELSS,WHITEOAK,stock_count,100.0
ELSS,WHITEOAK,ter,100.0
ELSS,WHITEOAK,top10,100.0
ELSS,WHITEOAK,top3_sector,100.0
ELSS,WHITEOAK,turnover,100.0
ELSS,WHITEOAK,up_beta,100.0
ELSS,WHITEOAK,volatility,100.0
Flexi Cap,ABSL,aum,100.0
Flexi Cap,ABSL,cagr_1y,100.0
Flexi Cap,ABSL,cagr_3y,100.0
Flexi Cap,ABSL,cagr_5y,100.0
Flexi Cap,ABSL,down_beta,100.0
Flexi Cap,ABSL,iqr_3y,100.0
Flexi Cap,ABSL,iqr_5y,100.0
Flexi Cap,ABSL,ir,100.0
Flexi Cap,ABSL,manager_experience,100.0
Flexi Cap,ABSL,max_dd,100.0
Flexi Cap,ABSL,pb,100.0
Flexi Cap,ABSL,pe,100.0
Flexi Cap,ABSL,return_3m,100.0
Flexi Cap,ABSL,return_6m,100.0
Flexi Cap,ABSL,roe,100.0
Flexi Cap,ABSL,rolling_3y,100.0
Flexi Cap,ABSL,rolling_5y,100.0
Flexi Cap,ABSL,sector_hhi,100.0
Flexi Cap,ABSL,sharpe,100.0
Flexi Cap,ABSL,sortino,100.0
Flexi Cap,ABSL,stock_count,100.0
Flexi Cap,ABSL,ter,100.0
Flexi Cap,ABSL,top10,100.0
Flexi Cap,ABSL,top3_sector,100.0
Flexi Cap,ABSL,turnover,100.0
Flexi Cap,ABSL,up_beta,100.0
Flexi Cap,ABSL,volatility,100.0
Flexi Cap,AXIS,aum,100.0
Flexi Cap,AXIS,cagr_1y,100.0
Flexi Cap,AXIS,cagr_3y,100.0
Flexi Cap,AXIS,cagr_5y,100.0
Flexi Cap,AXIS,down_beta,100.0
Flexi Cap,AXIS,iqr_3y,100.0
Flexi Cap,AXIS,iqr_5y,100.0
Flexi Cap,AXIS,ir,100.0
Flexi Cap,AXIS,manager_experience,100.0
Flexi Cap,AXIS,max_dd,100.0
Flexi Cap,AXIS,pb,100.0
Flexi Cap,AXIS,pe,100.0
Flexi Cap,AXIS,return_3m,100.0
Flexi Cap,AXIS,return_6m,100.0
Flexi Cap,AXIS,roe,100.0
Flexi Cap,AXIS,rolling_3y,100.0
Flexi Cap,AXIS,rolling_5y,100.0
Flexi Cap,AXIS,sector_hhi,100.0
Flexi Cap,AXIS,sharpe,100.0
Flexi Cap,AXIS,sortino,100.0
Flexi Cap,AXIS,stock_count,100.0
Flexi Cap,AXIS,ter,100.0
Flexi Cap,AXIS,top10,100.0
Flexi Cap,AXIS,top3_sector,100.0
Flexi Cap,AXIS,turnover,100.0
Flexi Cap,AXIS,up_beta,100.0
Flexi Cap,AXIS,volatility,100.0
Flexi Cap,BAJAJ,aum,100.0
Flexi Cap,BAJAJ,cagr_1y,100.0
Flexi Cap,BAJAJ,cagr_3y,0.0
Flexi Cap,BAJAJ,cagr_5y,0.0
Flexi Cap,BAJAJ,down_beta,0.0
Flexi Cap,BAJAJ,iqr_3y,0.0
Flexi Cap,BAJAJ,iqr_5y,0.0
Flexi Cap,BAJAJ,ir,0.0
Flexi Cap,BAJAJ,manager_experience,100.0
Flexi Cap,BAJAJ,max_dd,100.0
Flexi Cap,BAJAJ,pb,100.0
Flexi Cap,BAJAJ,pe,100.0
Flexi Cap,BAJAJ,return_3m,100.0
Flexi Cap,BAJAJ,return_6m,100.0
Flexi Cap,BAJAJ,roe,100.0
Flexi Cap,BAJAJ,rolling_3y,0.0
Flexi Cap,BAJAJ,rolling_5y,0.0
Flexi Cap,BAJAJ,sector_hhi,100.0
Flexi Cap,BAJAJ,sharpe,0.0
Flexi Cap,BAJAJ,sortino,0.0
Flexi Cap,BAJAJ,stock_count,100.0
Flexi Cap,BAJAJ,ter,100.0
Flexi Cap,BAJAJ,top10,100.0
Flexi Cap,BAJAJ,top3_sector,100.0
Flexi Cap,BAJAJ,turnover,100.0
Flexi Cap,BAJAJ,up_beta,0.0
Flexi Cap,BAJAJ,volatility,100.0
Flexi Cap,BANDHAN,aum,100.0
Flexi Cap,BANDHAN,cagr_1y,100.0
Flexi Cap,BANDHAN,cagr_3y,100.0
Flexi Cap,BANDHAN,cagr_5y,100.0
Flexi Cap,BANDHAN,down_beta,100.0
Flexi Cap,BANDHAN,iqr_3y,100.0
Flexi Cap,BANDHAN,iqr_5y,100.0
Flexi Cap,BANDHAN,ir,100.0
Flexi Cap,BANDHAN,manager_experience,100.0
Flexi Cap,BANDHAN,max_dd,100.0
Flexi Cap,BANDHAN,pb,0.0
Flexi Cap,BANDHAN,pe,0.0
Flexi Cap,BANDHAN,return_3m,100.0
Flexi Cap,BANDHAN,return_6m,100.0
Flexi Cap,BANDHAN,roe,0.0
Flexi Cap,BANDHAN,rolling_3y,100.0
Flexi Cap,BANDHAN,rolling_5y,100.0
Flexi Cap,BANDHAN,sector_hhi,0.0
Flexi Cap,BANDHAN,sharpe,100.0
Flexi Cap,BANDHAN,sortino,100.0
Flexi Cap,BANDHAN,stock_count,100.0
Flexi Cap,BANDHAN,ter,100.0
Flexi Cap,BANDHAN,top10,100.0
Flexi Cap,BANDHAN,top3_sector,100.0
Flexi Cap,BANDHAN,turnover,100.0
Flexi Cap,BANDHAN,up_beta,100.0
Flexi Cap,BANDHAN,volatility,100.0
Flexi Cap,BARODA,aum,100.0
Flexi Cap,BARODA,cagr_1y,100.0
Flexi Cap,BARODA,cagr_3y,100.0
Flexi Cap,BARODA,cagr_5y,0.0
Flexi Cap,BARODA,down_beta,100.0
Flexi Cap,BARODA,iqr_3y,0.0
Flexi Cap,BARODA,iqr_5y,0.0
Flexi Cap,BARODA,ir,100.0
Flexi Cap,BARODA,manager_experience,100.0
Flexi Cap,BARODA,max_dd,100.0
Flexi Cap,BARODA,pb,100.0
Flexi Cap,BARODA,pe,100.0
Flexi Cap,BARODA,return_3m,100.0
Flexi Cap,BARODA,return_6m,100.0
Flexi Cap,BARODA,roe,100.0
Flexi Cap,BARODA,rolling_3y,0.0
Flexi Cap,BARODA,rolling_5y,0.0
Flexi Cap,BARODA,sector_hhi,100.0
Flexi Cap,BARODA,sharpe,100.0
Flexi Cap,BARODA,sortino,100.0
Flexi Cap,BARODA,stock_count,100.0
Flexi Cap,BARODA,ter,100.0
Flexi Cap,BARODA,top10,100.0
Flexi Cap,BARODA,top3_sector,100.0
Flexi Cap,BARODA,turnover,100.0
Flexi Cap,BARODA,up_beta,100.0
Flexi Cap,BARODA,volatility,100.0
Flexi Cap,BOI,aum,100.0
Flexi Cap,BOI,cagr_1y,100.0
Flexi Cap,BOI,cagr_3y,100.0
Flexi Cap,BOI,cagr_5y,100.0
Flexi Cap,BOI,down_beta,100.0
Flexi Cap,BOI,iqr_3y,100.0
Flexi Cap,BOI,iqr_5y,100.0
Flexi Cap,BOI,ir,100.0
Flexi Cap,BOI,manager_experience,100.0
Flexi Cap,BOI,max_dd,100.0
Flexi Cap,BOI,pb,100.0
Flexi Cap,BOI,pe,100.0
Flexi Cap,BOI,return_3m,100.0
Flexi Cap,BOI,return_6m,100.0
Flexi Cap,BOI,roe,100.0
Flexi Cap,BOI,rolling_3y,100.0
Flexi Cap,BOI,rolling_5y,100.0
Flexi Cap,BOI,sector_hhi,100.0
Flexi Cap,BOI,sharpe,100.0
Flexi Cap,BOI,sortino,100.0
Flexi Cap,BOI,stock_count,100.0
Flexi Cap,BOI,ter,100.0
Flexi Cap,BOI,top10,100.0
Flexi Cap,BOI,top3_sector,100.0
Flexi Cap,BOI,turnover,100.0
Flexi Cap,BOI,up_beta,100.0
Flexi Cap,BOI,volatility,100.0
Flexi Cap,CANARA,aum,100.0
Flexi Cap,CANARA,cagr_1y,100.0
Flexi Cap,CANARA,cagr_3y,100.0
Flexi Cap,CANARA,cagr_5y,100.0
Flexi Cap,CANARA,down_beta,100.0
Flexi Cap,CANARA,iqr_3y,100.0
Flexi Cap,CANARA,iqr_5y,100.0
Flexi Cap,CANARA,ir,100.0
Flexi Cap,CANARA,manager_experience,100.0
Flexi Cap,CANARA,max_dd,100.0
Flexi Cap,CANARA,pb,100.0
Flexi Cap,CANARA,pe,100.0
Flexi Cap,CANARA,return_3m,100.0
Flexi Cap,CANARA,return_6m,100.0
Flexi Cap,CANARA,roe,100.0
Flexi Cap,CANARA,rolling_3y,100.0
Flexi Cap,CANARA,rolling_5y,100.0
Flexi Cap,CANARA,sector_hhi,100.0
Flexi Cap,CANARA,sharpe,100.0
Flexi Cap,CANARA,sortino,100.0
Flexi Cap,CANARA,stock_count,100.0
Flexi Cap,CANARA,ter,100.0
Flexi Cap,CANARA,top10,100.0
Flexi Cap,CANARA,top3_sector,100.0
Flexi Cap,CANARA,turnover,100.0
Flexi Cap,CANARA,up_beta,100.0
Flexi Cap,CANARA,volatility,100.0
Flexi Cap,DSP,aum,100.0
Flexi Cap,DSP,cagr_1y,100.0
Flexi Cap,DSP,cagr_3y,100.0
Flexi Cap,DSP,cagr_5y,100.0
Flexi Cap,DSP,down_beta,100.0
Flexi Cap,DSP,iqr_3y,100.0
Flexi Cap,DSP,iqr_5y,100.0
Flexi Cap,DSP,ir,100.0
Flexi Cap,DSP,manager_experience,100.0
Flexi Cap,DSP,max_dd,100.0
Flexi Cap,DSP,pb,100.0
Flexi Cap,DSP,pe,100.0
Flexi Cap,DSP,return_3m,100.0
Flexi Cap,DSP,return_6m,100.0
Flexi Cap,DSP,roe,100.0
Flexi Cap,DSP,rolling_3y,100.0
Flexi Cap,DSP,rolling_5y,100.0
Flexi Cap,DSP,sector_hhi,100.0
Flexi Cap,DSP,sharpe,100.0
Flexi Cap,DSP,sortino,100.0
Flexi Cap,DSP,stock_count,100.0
Flexi Cap,DSP,ter,100.0
Flexi Cap,DSP,top10,100.0
Flexi Cap,DSP,top3_sector,100.0
Flexi Cap,DSP,turnover,100.0
Flexi Cap,DSP,up_beta,100.0
Flexi Cap,DSP,volatility,100.0
Flexi Cap,EDEL,aum,100.0
Flexi Cap,EDEL,cagr_1y,100.0
Flexi Cap,EDEL,cagr_3y,100.0
Flexi Cap,EDEL,cagr_5y,100.0
Flexi Cap,EDEL,down_beta,100.0
Flexi Cap,EDEL,iqr_3y,100.0
Flexi Cap,EDEL,iqr_5y,100.0
Flexi Cap,EDEL,ir,100.0
Flexi Cap,EDEL,manager_experience,100.0
Flexi Cap,EDEL,max_dd,100.0
Flexi Cap,EDEL,pb,100.0
Flexi Cap,EDEL,pe,100.0
Flexi Cap,EDEL,return_3m,100.0
Flexi Cap,EDEL,return_6m,100.0
Flexi Cap,EDEL,roe,100.0
Flexi Cap,EDEL,rolling_3y,100.0
Flexi Cap,EDEL,rolling_5y,100.0
Flexi Cap,EDEL,sector_hhi,100.0
Flexi Cap,EDEL,sharpe,100.0
Flexi Cap,EDEL,sortino,100.0
Flexi Cap,EDEL,stock_count,100.0
Flexi Cap,EDEL,ter,100.0
Flexi Cap,EDEL,top10,100.0
Flexi Cap,EDEL,top3_sector,100.0
Flexi Cap,EDEL,turnover,100.0
Flexi Cap,EDEL,up_beta,100.0
Flexi Cap,EDEL,volatility,100.0
Flexi Cap,HDFC,aum,100.0
Flexi Cap,HDFC,cagr_1y,100.0
Flexi Cap,HDFC,cagr_3y,100.0
Flexi Cap,HDFC,cagr_5y,100.0
Flexi Cap,HDFC,down_beta,100.0
Flexi Cap,HDFC,iqr_3y,100.0
Flexi Cap,HDFC,iqr_5y,100.0
Flexi Cap,HDFC,ir,100.0
Flexi Cap,HDFC,manager_experience,100.0
Flexi Cap,HDFC,max_dd,100.0
Flexi Cap,HDFC,pb,100.0
Flexi Cap,HDFC,pe,100.0
Flexi Cap,HDFC,return_3m,100.0
Flexi Cap,HDFC,return_6m,100.0
Flexi Cap,HDFC,roe,100.0
Flexi Cap,HDFC,rolling_3y,100.0
Flexi Cap,HDFC,rolling_5y,100.0
Flexi Cap,HDFC,sector_hhi,100.0
Flexi Cap,HDFC,sharpe,100.0
Flexi Cap,HDFC,sortino,100.0
Flexi Cap,HDFC,stock_count,100.0
Flexi Cap,HDFC,ter,100.0
Flexi Cap,HDFC,top10,100.0
Flexi Cap,HDFC,top3_sector,100.0
Flexi Cap,HDFC,turnover,100.0
Flexi Cap,HDFC,up_beta,100.0
Flexi Cap,HDFC,volatility,100.0
Flexi Cap,ICICI,aum,100.0
Flexi Cap,ICICI,cagr_1y,100.0
Flexi Cap,ICICI,cagr_3y,100.0
Flexi Cap,ICICI,cagr_5y,0.0
Flexi Cap,ICICI,down_beta,100.0
Flexi Cap,ICICI,iqr_3y,0.0
Flexi Cap,ICICI,iqr_5y,0.0
Flexi Cap,ICICI,ir,100.0
Flexi Cap,ICICI,manager_experience,100.0
Flexi Cap,ICICI,max_dd,100.0
Flexi Cap,ICICI,pb,100.0
Flexi Cap,ICICI,pe,100.0
Flexi Cap,ICICI,return_3m,100.0
Flexi Cap,ICICI,return_6m,100.0
Flexi Cap,ICICI,roe,100.0
Flexi Cap,ICICI,rolling_3y,0.0
Flexi Cap,ICICI,rolling_5y,0.0
Flexi Cap,ICICI,sector_hhi,100.0
Flexi Cap,ICICI,sharpe,100.0
Flexi Cap,ICICI,sortino,100.0
Flexi Cap,ICICI,stock_count,100.0
Flexi Cap,ICICI,ter,100.0
Flexi Cap,ICICI,top10,100.0
Flexi Cap,ICICI,top3_sector,100.0
Flexi Cap,ICICI,turnover,100.0
Flexi Cap,ICICI,up_beta,100.0
Flexi Cap,ICICI,volatility,100.0
Flexi Cap,INVESCO,aum,100.0
Flexi Cap,INVESCO,cagr_1y,100.0
Flexi Cap,INVESCO,cagr_3y,100.0
Flexi Cap,INVESCO,cagr_5y,0.0
Flexi Cap,INVESCO,down_beta,100.0
Flexi Cap,INVESCO,iqr_3y,0.0
Flexi Cap,INVESCO,iqr_5y,0.0
Flexi Cap,INVESCO,ir,100.0
Flexi Cap,INVESCO,manager_experience,100.0
Flexi Cap,INVESCO,max_dd,100.0
Flexi Cap,INVESCO,pb,100.0
Flexi Cap,INVESCO,pe,100.0
Flexi Cap,INVESCO,return_3m,100.0
Flexi Cap,INVESCO,return_6m,100.0
Flexi Cap,INVESCO,roe,100.0
Flexi Cap,INVESCO,rolling_3y,0.0
Flexi Cap,INVESCO,rolling_5y,0.0
Flexi Cap,INVESCO,sector_hhi,100.0
Flexi Cap,INVESCO,sharpe,100.0
Flexi Cap,INVESCO,sortino,100.0
Flexi Cap,INVESCO,stock_count,100.0
Flexi Cap,INVESCO,ter,100.0
Flexi Cap,INVESCO,top10,100.0
Flexi Cap,INVESCO,top3_sector,100.0
Flexi Cap,INVESCO,turnover,100.0
Flexi Cap,INVESCO,up_beta,100.0
Flexi Cap,INVESCO,volatility,100.0
Flexi Cap,ITI,aum,100.0
Flexi Cap,ITI,cagr_1y,100.0
Flexi Cap,ITI,cagr_3y,0.0
Flexi Cap,ITI,cagr_5y,0.0
Flexi Cap,ITI,down_beta,100.0
Flexi Cap,ITI,iqr_3y,0.0
Flexi Cap,ITI,iqr_5y,0.0
Flexi Cap,ITI,ir,100.0
Flexi Cap,ITI,manager_experience,100.0
Flexi Cap,ITI,max_dd,100.0
Flexi Cap,ITI,pb,100.0
Flexi Cap,ITI,pe,100.0
Flexi Cap,ITI,return_3m,100.0
Flexi Cap,ITI,return_6m,100.0
Flexi Cap,ITI,roe,100.0
Flexi Cap,ITI,rolling_3y,0.0
Flexi Cap,ITI,rolling_5y,0.0
Flexi Cap,ITI,sector_hhi,100.0
Flexi Cap,ITI,sharpe,100.0
Flexi Cap,ITI,sortino,100.0
Flexi Cap,ITI,stock_count,100.0
Flexi Cap,ITI,ter,100.0
Flexi Cap,ITI,top10,100.0
Flexi Cap,ITI,top3_sector,100.0
Flexi Cap,ITI,turnover,100.0
Flexi Cap,ITI,up_beta,100.0
Flexi Cap,ITI,volatility,100.0
Flexi Cap,JM,aum,100.0
Flexi Cap,JM,cagr_1y,100.0
Flexi Cap,JM,cagr_3y,100.0
Flexi Cap,JM,cagr_5y,100.0
Flexi Cap,JM,down_beta,100.0
Flexi Cap,JM,iqr_3y,100.0
Flexi Cap,JM,iqr_5y,100.0
Flexi Cap,JM,ir,100.0
Flexi Cap,JM,manager_experience,100.0
Flexi Cap,JM,max_dd,100.0
Flexi Cap,JM,pb,100.0
Flexi Cap,JM,pe,100.0
Flexi Cap,JM,return_3m,100.0
Flexi Cap,JM,return_6m,100.0
Flexi Cap,JM,roe,100.0
Flexi Cap,JM,rolling_3y,100.0
Flexi Cap,JM,rolling_5y,100.0
Flexi Cap,JM,sector_hhi,100.0
Flexi Cap,JM,sharpe,100.0
Flexi Cap,JM,sortino,100.0
Flexi Cap,JM,stock_count,100.0
Flexi Cap,JM,ter,100.0
Flexi Cap,JM,top10,100.0
Flexi Cap,JM,top3_sector,100.0
Flexi Cap,JM,turnover,100.0
Flexi Cap,JM,up_beta,100.0
Flexi Cap,JM,volatility,100.0
Flexi Cap,KOTAK,aum,100.0
Flexi Cap,KOTAK,cagr_1y,100.0
Flexi Cap,KOTAK,cagr_3y,100.0
Flexi Cap,KOTAK,cagr_5y,100.0
Flexi Cap,KOTAK,down_beta,100.0
Flexi Cap,KOTAK,iqr_3y,100.0
Flexi Cap,KOTAK,iqr_5y,100.0
Flexi Cap,KOTAK,ir,100.0
Flexi Cap,KOTAK,manager_experience,100.0
Flexi Cap,KOTAK,max_dd,100.0
Flexi Cap,KOTAK,pb,100.0
Flexi Cap,KOTAK,pe,100.0
Flexi Cap,KOTAK,return_3m,100.0
Flexi Cap,KOTAK,return_6m,100.0
Flexi Cap,KOTAK,roe,100.0
Flexi Cap,KOTAK,rolling_3y,100.0
Flexi Cap,KOTAK,rolling_5y,100.0
Flexi Cap,KOTAK,sector_hhi,100.0
Flexi Cap,KOTAK,sharpe,100.0
Flexi Cap,KOTAK,sortino,100.0
Flexi Cap,KOTAK,stock_count,100.0
Flexi Cap,KOTAK,ter,100.0
Flexi Cap,KOTAK,top10,0.0
Flexi Cap,KOTAK,top3_sector,100.0
Flexi Cap,KOTAK,turnover,100.0
Flexi Cap,KOTAK,up_beta,100.0
Flexi Cap,KOTAK,volatility,100.0
Flexi Cap,LIC,aum,100.0
Flexi Cap,LIC,cagr_1y,100.0
Flexi Cap,LIC,cagr_3y,100.0
Flexi Cap,LIC,cagr_5y,100.0
Flexi Cap,LIC,down_beta,100.0
Flexi Cap,LIC,iqr_3y,100.0
Flexi Cap,LIC,iqr_5y,100.0
Flexi Cap,LIC,ir,100.0
Flexi Cap,LIC,manager_experience,100.0
Flexi Cap,LIC,max_dd,100.0
Flexi Cap,LIC,pb,100.0
Flexi Cap,LIC,pe,100.0
Flexi Cap,LIC,return_3m,100.0
Flexi Cap,LIC,return_6m,100.0
Flexi Cap,LIC,roe,100.0
Flexi Cap,LIC,rolling_3y,100.0
Flexi Cap,LIC,rolling_5y,100.0
Flexi Cap,LIC,sector_hhi,100.0
Flexi Cap,LIC,sharpe,100.0
Flexi Cap,LIC,sortino,100.0
Flexi Cap,LIC,stock_count,100.0
Flexi Cap,LIC,ter,100.0
Flexi Cap,LIC,top10,100.0
Flexi Cap,LIC,top3_sector,100.0
Flexi Cap,LIC,turnover,100.0
Flexi Cap,LIC,up_beta,100.0
Flexi Cap,LIC,volatility,100.0
Flexi Cap,MIRAE,aum,100.0
Flexi Cap,MIRAE,cagr_1y,100.0
Flexi Cap,MIRAE,cagr_3y,0.0
Flexi Cap,MIRAE,cagr_5y,0.0
Flexi Cap,MIRAE,down_beta,100.0
Flexi Cap,MIRAE,iqr_3y,0.0
Flexi Cap,MIRAE,iqr_5y,0.0
Flexi Cap,MIRAE,ir,100.0
Flexi Cap,MIRAE,manager_experience,100.0
Flexi Cap,MIRAE,max_dd,100.0
Flexi Cap,MIRAE,pb,100.0
Flexi Cap,MIRAE,pe,100.0
Flexi Cap,MIRAE,return_3m,100.0
